Entity,Code,Day,daily_vaccinations_per_million
Georgia,GEO,2021-04-23,0.7625000000000001
Georgia,GEO,2021-04-24,0.7469
Georgia,GEO,2021-04-25,0.6216
Georgia,GEO,2021-04-26,0.6304000000000001
Georgia,GEO,2021-04-27,0.6419
Georgia,GEO,2021-04-28,0.6457
Georgia,GEO,2021-04-29,0.6429
Georgia,GEO,2021-04-30,0.642
Georgia,GEO,2021-05-01,0.6255000000000001
Georgia,GEO,2021-05-02,0.7212000000000001
Georgia,GEO,2021-05-03,0.6058
Georgia,GEO,2021-05-04,0.5965
Georgia,GEO,2021-05-05,0.5593
Georgia,GEO,2021-05-06,0.45030000000000003
Georgia,GEO,2021-05-07,0.5044000000000001
Georgia,GEO,2021-05-08,0.4762
Georgia,GEO,2021-05-09,0.45640000000000003
Georgia,GEO,2021-05-10,0.5063
Georgia,GEO,2021-05-11,0.48860000000000003
Georgia,GEO,2021-05-12,0.4833
Georgia,GEO,2021-05-13,0.5491
Georgia,GEO,2021-05-14,0.4355
Georgia,GEO,2021-05-15,0.4208
Georgia,GEO,2021-05-16,0.34400000000000003
Georgia,GEO,2021-05-17,0.38020000000000004
Georgia,GEO,2021-05-18,0.3415
Georgia,GEO,2021-05-19,0.28650000000000003
Georgia,GEO,2021-05-20,0.3387
Georgia,GEO,2021-05-21,0.3387
Georgia,GEO,2021-05-22,0.3406
Georgia,GEO,2021-05-23,0.3845
Georgia,GEO,2021-05-24,0.2968
Georgia,GEO,2021-05-25,0.29650000000000004
Georgia,GEO,2021-05-26,0.3415
Georgia,GEO,2021-05-27,0.2661
Georgia,GEO,2021-05-28,0.20900000000000002
Georgia,GEO,2021-05-29,0.1437
Georgia,GEO,2021-05-30,0.099
Georgia,GEO,2021-05-31,0.2306
Georgia,GEO,2021-06-01,0.36250000000000004
Georgia,GEO,2021-06-02,0.3149
Georgia,GEO,2021-06-03,0.2723
Georgia,GEO,2021-06-04,0.5005000000000001
Georgia,GEO,2021-06-05,0.4998
Georgia,GEO,2021-06-06,0.5988
Georgia,GEO,2021-06-07,0.46780000000000005
Georgia,GEO,2021-06-08,0.4323
Georgia,GEO,2021-06-09,0.435
Georgia,GEO,2021-06-10,0.4338
Georgia,GEO,2021-06-11,0.20370000000000002
Georgia,GEO,2021-06-12,0.20320000000000002
Georgia,GEO,2021-06-13,0.1048
Georgia,GEO,2021-06-14,0.1056
Georgia,GEO,2021-06-15,0.009600000000000001
Georgia,GEO,2021-06-16,0.007200000000000001
Georgia,GEO,2021-06-17,0.21830000000000002
Georgia,GEO,2021-06-18,0.2195
Georgia,GEO,2021-06-19,0.2194
Georgia,GEO,2021-06-20,0.21910000000000002
Georgia,GEO,2021-06-21,0.21730000000000002
Georgia,GEO,2021-06-22,0.37820000000000004
Guam,GUM,2021-01-13,0
Guam,GUM,2021-01-14,0
Guam,GUM,2021-01-15,0
Guam,GUM,2021-01-16,0
Guam,GUM,2021-01-17,0
Guam,GUM,2021-01-18,0
Guam,GUM,2021-01-19,0
Guam,GUM,2021-01-20,0
Guam,GUM,2021-01-21,0
Guam,GUM,2021-01-22,0
Guam,GUM,2021-01-23,0
Guam,GUM,2021-01-24,0
Guam,GUM,2021-01-25,0
Guam,GUM,2021-01-26,1.1649
Guam,GUM,2021-01-27,1.2469000000000001
Guam,GUM,2021-01-28,1.3555000000000001
Guam,GUM,2021-01-29,1.5051
Guam,GUM,2021-01-30,1.6083
Guam,GUM,2021-01-31,1.6083
Guam,GUM,2021-02-01,1.6939000000000002
Guam,GUM,2021-02-02,0.6467
Guam,GUM,2021-02-03,0.6726000000000001
Guam,GUM,2021-02-04,0.5640000000000001
Guam,GUM,2021-02-05,0.5272
Guam,GUM,2021-02-06,0.5604
Guam,GUM,2021-02-07,0.6135
Guam,GUM,2021-02-08,0.5405
Guam,GUM,2021-02-09,0.5266000000000001
Guam,GUM,2021-02-10,0.5496
Guam,GUM,2021-02-11,0.6829000000000001
Guam,GUM,2021-02-12,0.7366
Guam,GUM,2021-02-13,0.7577
Guam,GUM,2021-02-14,0.78
Guam,GUM,2021-02-15,0.8053
Guam,GUM,2021-02-16,0.7396
Guam,GUM,2021-02-17,0.7378
Guam,GUM,2021-02-18,0.748
Guam,GUM,2021-02-19,0.9465
Guam,GUM,2021-02-20,0.9169
Guam,GUM,2021-02-21,0.8494
Guam,GUM,2021-02-22,0.9067000000000001
Guam,GUM,2021-02-23,0.9477000000000001
Guam,GUM,2021-02-24,0.9055000000000001
Guam,GUM,2021-02-25,0.8608
Guam,GUM,2021-02-26,0.5001
Guam,GUM,2021-02-27,0.5049
Guam,GUM,2021-02-28,0.5803
Guam,GUM,2021-03-01,0.48860000000000003
Guam,GUM,2021-03-02,0.4223
Guam,GUM,2021-03-03,0.3378
Guam,GUM,2021-03-04,0.2992
Guam,GUM,2021-03-05,0.3191
Guam,GUM,2021-03-06,0.19240000000000002
Guam,GUM,2021-03-07,0.10980000000000001
Guam,GUM,2021-03-08,0.11460000000000001
Guam,GUM,2021-03-09,0.2582
Guam,GUM,2021-03-10,0.4259
Guam,GUM,2021-03-11,0.511
Guam,GUM,2021-03-12,0.628
Guam,GUM,2021-03-13,0.7673
Guam,GUM,2021-03-14,0.8645
Guam,GUM,2021-03-15,0.8633000000000001
Guam,GUM,2021-03-16,0.7486
Guam,GUM,2021-03-17,0.6956
Guam,GUM,2021-03-18,0.6889000000000001
Guam,GUM,2021-03-19,0.7106
Guam,GUM,2021-03-20,0.5761000000000001
Guam,GUM,2021-03-21,0.4808
Guam,GUM,2021-03-22,0.6346
Guam,GUM,2021-03-23,0.745
Guam,GUM,2021-03-24,0.7915000000000001
Guam,GUM,2021-03-25,0.8011
Guam,GUM,2021-03-26,0.8150000000000001
Guam,GUM,2021-03-27,0.8259000000000001
Guam,GUM,2021-03-28,0.9543
Guam,GUM,2021-03-29,0.9417000000000001
Guam,GUM,2021-03-30,0.7999
Guam,GUM,2021-03-31,0.8536
Guam,GUM,2021-04-01,0.7963
Guam,GUM,2021-04-02,0.751
Guam,GUM,2021-04-03,0.8602000000000001
Guam,GUM,2021-04-04,0.736
Guam,GUM,2021-04-05,0.6033000000000001
Guam,GUM,2021-04-06,0.5996
Guam,GUM,2021-04-07,0.6847000000000001
Guam,GUM,2021-04-08,0.7408
Guam,GUM,2021-04-09,0.7691
Guam,GUM,2021-04-10,0.6563
Guam,GUM,2021-04-11,0.7323000000000001
Guam,GUM,2021-04-12,0.7221000000000001
Guam,GUM,2021-04-13,0.9803000000000001
Guam,GUM,2021-04-14,0.8627
Guam,GUM,2021-04-15,0.9055000000000001
Guam,GUM,2021-04-16,0.8747
Guam,GUM,2021-04-17,1.0539
Guam,GUM,2021-04-18,0.9718
Guam,GUM,2021-04-19,1.1064
Guam,GUM,2021-04-20,0.9911000000000001
Guam,GUM,2021-04-21,1.0026000000000002
Guam,GUM,2021-04-22,0.9749000000000001
Guam,GUM,2021-04-23,0.9948
Guam,GUM,2021-04-24,0.9278000000000001
Guam,GUM,2021-04-25,0.9356000000000001
Guam,GUM,2021-04-26,0.894
Guam,GUM,2021-04-27,0.8669
Guam,GUM,2021-04-28,0.7927000000000001
Guam,GUM,2021-04-29,0.8337
Guam,GUM,2021-04-30,0.8403
Guam,GUM,2021-05-01,0.7185
Guam,GUM,2021-05-02,0.8252
Guam,GUM,2021-05-03,0.8289000000000001
Guam,GUM,2021-05-04,0.786
Guam,GUM,2021-05-05,0.672
Guam,GUM,2021-05-06,0.4766
Guam,GUM,2021-05-07,0.745
Guam,GUM,2021-05-08,0.8500000000000001
Guam,GUM,2021-05-09,0.7812
Guam,GUM,2021-05-10,0.6895
Guam,GUM,2021-05-11,0.6123000000000001
Guam,GUM,2021-05-12,0.6123000000000001
Guam,GUM,2021-05-13,0.9791000000000001
Guam,GUM,2021-05-14,0.5640000000000001
Guam,GUM,2021-05-15,0.4555
Guam,GUM,2021-05-16,0.4096
Guam,GUM,2021-05-17,0.3981
Guam,GUM,2021-05-18,0.39940000000000003
Guam,GUM,2021-05-19,0.7806000000000001
Guam,GUM,2021-05-20,0.4132
Guam,GUM,2021-05-21,0.5640000000000001
Guam,GUM,2021-05-22,0.7517
Guam,GUM,2021-05-23,0.7529
Guam,GUM,2021-05-24,0.7529
Guam,GUM,2021-05-25,0.8132
Guam,GUM,2021-05-26,0.4313
Guam,GUM,2021-05-27,0.4325
Guam,GUM,2021-05-28,0.5972000000000001
Guam,GUM,2021-05-29,0.4078
Guam,GUM,2021-05-30,0.406
Guam,GUM,2021-05-31,0.49770000000000003
Guam,GUM,2021-06-01,0.5266000000000001
Guam,GUM,2021-06-02,0.5278
Guam,GUM,2021-06-03,0.5514
Guam,GUM,2021-06-04,0.4162
Guam,GUM,2021-06-05,0.4193
Guam,GUM,2021-06-06,0.6394000000000001
Guam,GUM,2021-06-07,0.6201
Guam,GUM,2021-06-08,0.5315
Guam,GUM,2021-06-09,0.6744
Guam,GUM,2021-06-10,0.6503
Guam,GUM,2021-06-11,0.46090000000000003
Guam,GUM,2021-06-12,0.46390000000000003
Guam,GUM,2021-06-13,0.48560000000000003
Guam,GUM,2021-06-14,0.5574
Guam,GUM,2021-06-15,0.5568000000000001
Guam,GUM,2021-06-16,0.4036
Guam,GUM,2021-06-17,0.6636000000000001
Guam,GUM,2021-06-18,0.6708000000000001
Guam,GUM,2021-06-19,0.9924000000000001
Guam,GUM,2021-06-20,0.7498
Guam,GUM,2021-06-21,0.6069
Guam,GUM,2021-06-22,0.6069
Hawaii,,2021-01-13,0.2205
Hawaii,,2021-01-14,0.5121
Hawaii,,2021-01-15,0.3173
Hawaii,,2021-01-16,0.313
Hawaii,,2021-01-17,0.3104
Hawaii,,2021-01-18,0.30860000000000004
Hawaii,,2021-01-19,0.3074
Hawaii,,2021-01-20,0.35650000000000004
Hawaii,,2021-01-21,0.3171
Hawaii,,2021-01-22,0.38170000000000004
Hawaii,,2021-01-23,0.33890000000000003
Hawaii,,2021-01-24,0.29600000000000004
Hawaii,,2021-01-25,0.32680000000000003
Hawaii,,2021-01-26,0.3007
Hawaii,,2021-01-27,0.25980000000000003
Hawaii,,2021-01-28,0.24750000000000003
Hawaii,,2021-01-29,0.2661
Hawaii,,2021-01-30,0.3603
Hawaii,,2021-01-31,0.44880000000000003
Hawaii,,2021-02-01,0.4414
Hawaii,,2021-02-02,0.4455
Hawaii,,2021-02-03,0.4641
Hawaii,,2021-02-04,0.47590000000000005
Hawaii,,2021-02-05,0.5907
Hawaii,,2021-02-06,0.5908
Hawaii,,2021-02-07,0.5830000000000001
Hawaii,,2021-02-08,0.5872
Hawaii,,2021-02-09,0.5662
Hawaii,,2021-02-10,0.508
Hawaii,,2021-02-11,0.49960000000000004
Hawaii,,2021-02-12,0.3945
Hawaii,,2021-02-13,0.3907
Hawaii,,2021-02-14,0.3849
Hawaii,,2021-02-15,0.3748
Hawaii,,2021-02-16,0.43520000000000003
Hawaii,,2021-02-17,0.47100000000000003
Hawaii,,2021-02-18,0.47190000000000004
Hawaii,,2021-02-19,0.9339000000000001
Hawaii,,2021-02-20,0.9580000000000001
Hawaii,,2021-02-21,0.9865
Hawaii,,2021-02-22,1.0104
Hawaii,,2021-02-23,0.9729000000000001
Hawaii,,2021-02-24,0.9995
Hawaii,,2021-02-25,1.0242
Hawaii,,2021-02-26,0.5825
Hawaii,,2021-02-27,0.5854
Hawaii,,2021-02-28,0.6037
Hawaii,,2021-03-01,0.5885
Hawaii,,2021-03-02,0.597
Hawaii,,2021-03-03,0.5996
Hawaii,,2021-03-04,0.6293000000000001
Hawaii,,2021-03-05,0.6345000000000001
Hawaii,,2021-03-06,0.6417
Hawaii,,2021-03-07,0.5371
Hawaii,,2021-03-08,0.6391
Hawaii,,2021-03-09,0.7197
Hawaii,,2021-03-10,0.7735000000000001
Hawaii,,2021-03-11,0.7872
Hawaii,,2021-03-12,0.8222
Hawaii,,2021-03-13,0.8346
Hawaii,,2021-03-14,0.9283
Hawaii,,2021-03-15,0.8601000000000001
Hawaii,,2021-03-16,0.8276
Hawaii,,2021-03-17,0.8400000000000001
Hawaii,,2021-03-18,0.8418
Hawaii,,2021-03-19,0.8474
Hawaii,,2021-03-20,0.8332
Hawaii,,2021-03-21,0.8322
Hawaii,,2021-03-22,0.7665000000000001
Hawaii,,2021-03-23,0.7628
Hawaii,,2021-03-24,0.7362000000000001
Hawaii,,2021-03-25,0.7055
Hawaii,,2021-03-26,0.7279
Hawaii,,2021-03-27,0.6181
Hawaii,,2021-03-28,0.5206000000000001
Hawaii,,2021-03-29,0.7189
Hawaii,,2021-03-30,0.7162000000000001
Hawaii,,2021-03-31,0.7414000000000001
Hawaii,,2021-04-01,0.7582
Hawaii,,2021-04-02,0.7318
Hawaii,,2021-04-03,0.8210000000000001
Hawaii,,2021-04-04,0.9637
Hawaii,,2021-04-05,0.7901
Hawaii,,2021-04-06,0.7888000000000001
Hawaii,,2021-04-07,0.7936000000000001
Hawaii,,2021-04-08,0.8188000000000001
Hawaii,,2021-04-09,0.8510000000000001
Hawaii,,2021-04-10,0.7621
Hawaii,,2021-04-11,0.7788
Hawaii,,2021-04-12,0.9066000000000001
Hawaii,,2021-04-13,0.9413
Hawaii,,2021-04-14,0.9807
Hawaii,,2021-04-15,0.9709000000000001
Hawaii,,2021-04-16,0.9600000000000001
Hawaii,,2021-04-17,1.0702
Hawaii,,2021-04-18,1.0338
Hawaii,,2021-04-19,0.9026000000000001
Hawaii,,2021-04-20,2.1347
Hawaii,,2021-04-21,2.096
Hawaii,,2021-04-22,2.1161000000000003
Hawaii,,2021-04-23,2.0851
Hawaii,,2021-04-24,2.1392
Hawaii,,2021-04-25,2.2048
Hawaii,,2021-04-26,2.2621
Hawaii,,2021-04-27,1.0538
Hawaii,,2021-04-28,1.068
Hawaii,,2021-04-29,1.0522
Hawaii,,2021-04-30,1.0786
Hawaii,,2021-05-01,1.0484
Hawaii,,2021-05-02,0.9740000000000001
Hawaii,,2021-05-03,0.9124
Hawaii,,2021-05-04,0.803
Hawaii,,2021-05-05,0.6975
Hawaii,,2021-05-06,0.5586
Hawaii,,2021-05-07,1.4558
Hawaii,,2021-05-08,1.3816000000000002
Hawaii,,2021-05-09,1.3497000000000001
Hawaii,,2021-05-10,1.2955
Hawaii,,2021-05-11,1.3644
Hawaii,,2021-05-12,1.3658000000000001
Hawaii,,2021-05-13,1.4995
Hawaii,,2021-05-14,0.5229
Hawaii,,2021-05-15,0.6895
Hawaii,,2021-05-16,0.6094
Hawaii,,2021-05-17,0.9158000000000001
Hawaii,,2021-05-18,0.8829
Hawaii,,2021-05-19,0.9809
Hawaii,,2021-05-20,0.9943000000000001
Hawaii,,2021-05-21,1.052
Hawaii,,2021-05-22,0.9269000000000001
Hawaii,,2021-05-23,0.9264
Hawaii,,2021-05-24,0.7593000000000001
Hawaii,,2021-05-25,0.7863
Hawaii,,2021-05-26,0.6926
Hawaii,,2021-05-27,0.5457000000000001
Hawaii,,2021-05-28,0.45690000000000003
Hawaii,,2021-05-29,0.4716
Hawaii,,2021-05-30,0.4632
Hawaii,,2021-05-31,0.364
Hawaii,,2021-06-01,0.3204
Hawaii,,2021-06-02,0.27080000000000004
Hawaii,,2021-06-03,0.29760000000000003
Hawaii,,2021-06-04,0.2514
Hawaii,,2021-06-05,0.2071
Hawaii,,2021-06-06,0.2526
Hawaii,,2021-06-07,0.2228
Hawaii,,2021-06-08,0.2088
Hawaii,,2021-06-09,0.2394
Hawaii,,2021-06-10,0.25570000000000004
Hawaii,,2021-06-11,0.2959
Hawaii,,2021-06-12,0.215
Hawaii,,2021-06-13,0.1666
Hawaii,,2021-06-14,0.2414
Hawaii,,2021-06-15,0.2681
Hawaii,,2021-06-16,0.29760000000000003
Hawaii,,2021-06-17,0.2929
Hawaii,,2021-06-18,0.2906
Hawaii,,2021-06-19,0.3226
Hawaii,,2021-06-20,0.3578
Hawaii,,2021-06-21,0.2791
Hawaii,,2021-06-22,0.2366
Idaho,,2021-01-13,0.1694
Idaho,,2021-01-14,0.18860000000000002
Idaho,,2021-01-15,0.2013
Idaho,,2021-01-16,0.2116
Idaho,,2021-01-17,0.21780000000000002
Idaho,,2021-01-18,0.22190000000000001
Idaho,,2021-01-19,0.22490000000000002
Idaho,,2021-01-20,0.24300000000000002
Idaho,,2021-01-21,0.2461
Idaho,,2021-01-22,0.2506
Idaho,,2021-01-23,0.25320000000000004
Idaho,,2021-01-24,0.2544
Idaho,,2021-01-25,0.2529
Idaho,,2021-01-26,0.23820000000000002
Idaho,,2021-01-27,0.22160000000000002
Idaho,,2021-01-28,0.23520000000000002
Idaho,,2021-01-29,0.2469
Idaho,,2021-01-30,0.2565
Idaho,,2021-01-31,0.26980000000000004
Idaho,,2021-02-01,0.2646
Idaho,,2021-02-02,0.26280000000000003
Idaho,,2021-02-03,0.28290000000000004
Idaho,,2021-02-04,0.3125
Idaho,,2021-02-05,0.4038
Idaho,,2021-02-06,0.49150000000000005
Idaho,,2021-02-07,0.518
Idaho,,2021-02-08,0.5693
Idaho,,2021-02-09,0.5770000000000001
Idaho,,2021-02-10,0.5835
Idaho,,2021-02-11,0.5769000000000001
Idaho,,2021-02-12,0.437
Idaho,,2021-02-13,0.3627
Idaho,,2021-02-14,0.4526
Idaho,,2021-02-15,0.4586
Idaho,,2021-02-16,0.518
Idaho,,2021-02-17,0.5179
Idaho,,2021-02-18,0.5149
Idaho,,2021-02-19,0.7241000000000001
Idaho,,2021-02-20,0.7345
Idaho,,2021-02-21,0.6718000000000001
Idaho,,2021-02-22,0.6658000000000001
Idaho,,2021-02-23,0.6141
Idaho,,2021-02-24,0.6104
Idaho,,2021-02-25,0.6276
Idaho,,2021-02-26,0.4994
Idaho,,2021-02-27,0.5191
Idaho,,2021-02-28,0.5278
Idaho,,2021-03-01,0.5436
Idaho,,2021-03-02,0.5531
Idaho,,2021-03-03,0.5789000000000001
Idaho,,2021-03-04,0.5693
Idaho,,2021-03-05,0.6026
Idaho,,2021-03-06,0.6318
Idaho,,2021-03-07,0.6289
Idaho,,2021-03-08,0.6237
Idaho,,2021-03-09,0.6361
Idaho,,2021-03-10,0.6281
Idaho,,2021-03-11,0.6377
Idaho,,2021-03-12,0.6397
Idaho,,2021-03-13,0.6296
Idaho,,2021-03-14,0.6325000000000001
Idaho,,2021-03-15,0.6186
Idaho,,2021-03-16,0.6144000000000001
Idaho,,2021-03-17,0.5535
Idaho,,2021-03-18,0.6278
Idaho,,2021-03-19,0.6438
Idaho,,2021-03-20,0.6887
Idaho,,2021-03-21,0.7149
Idaho,,2021-03-22,0.7257
Idaho,,2021-03-23,0.7263000000000001
Idaho,,2021-03-24,0.7963
Idaho,,2021-03-25,0.7375
Idaho,,2021-03-26,0.7342000000000001
Idaho,,2021-03-27,0.7078
Idaho,,2021-03-28,0.7070000000000001
Idaho,,2021-03-29,0.6915
Idaho,,2021-03-30,0.6716000000000001
Idaho,,2021-03-31,0.6873
Idaho,,2021-04-01,0.7031000000000001
Idaho,,2021-04-02,0.7010000000000001
Idaho,,2021-04-03,0.7116
Idaho,,2021-04-04,0.7129000000000001
Idaho,,2021-04-05,0.7172000000000001
Idaho,,2021-04-06,0.7024
Idaho,,2021-04-07,0.7168
Idaho,,2021-04-08,0.7061000000000001
Idaho,,2021-04-09,0.7246
Idaho,,2021-04-10,0.7193
Idaho,,2021-04-11,0.7415
Idaho,,2021-04-12,0.7492000000000001
Idaho,,2021-04-13,0.7689
Idaho,,2021-04-14,0.6014
Idaho,,2021-04-15,0.5927
Idaho,,2021-04-16,0.5687
Idaho,,2021-04-17,0.5536
Idaho,,2021-04-18,0.5165000000000001
Idaho,,2021-04-19,0.4868
Idaho,,2021-04-20,0.4786
Idaho,,2021-04-21,0.615
Idaho,,2021-04-22,0.5994
Idaho,,2021-04-23,0.5840000000000001
Idaho,,2021-04-24,0.5635
Idaho,,2021-04-25,0.5492
Idaho,,2021-04-26,0.5397000000000001
Idaho,,2021-04-27,0.529
Idaho,,2021-04-28,0.5178
Idaho,,2021-04-29,0.5019
Idaho,,2021-04-30,0.4728
Idaho,,2021-05-01,0.46030000000000004
Idaho,,2021-05-02,0.44480000000000003
Idaho,,2021-05-03,0.42060000000000003
Idaho,,2021-05-04,0.4148
Idaho,,2021-05-05,0.397
Idaho,,2021-05-06,0.3976
Idaho,,2021-05-07,0.38820000000000005
Idaho,,2021-05-08,0.36010000000000003
Idaho,,2021-05-09,0.2674
Idaho,,2021-05-10,0.2479
Idaho,,2021-05-11,0.3778
Idaho,,2021-05-12,0.3695
Idaho,,2021-05-13,0.3467
Idaho,,2021-05-14,0.3335
Idaho,,2021-05-15,0.32130000000000003
Idaho,,2021-05-16,0.37570000000000003
Idaho,,2021-05-17,0.3957
Idaho,,2021-05-18,0.2642
Idaho,,2021-05-19,0.2666
Idaho,,2021-05-20,0.2684
Idaho,,2021-05-21,0.2535
Idaho,,2021-05-22,0.268
Idaho,,2021-05-23,0.26030000000000003
Idaho,,2021-05-24,0.2634
Idaho,,2021-05-25,0.2652
Idaho,,2021-05-26,0.2538
Idaho,,2021-05-27,0.24200000000000002
Idaho,,2021-05-28,0.2368
Idaho,,2021-05-29,0.2149
Idaho,,2021-05-30,0.1973
Idaho,,2021-05-31,0.1865
Idaho,,2021-06-01,0.18680000000000002
Idaho,,2021-06-02,0.1653
Idaho,,2021-06-03,0.15560000000000002
Idaho,,2021-06-04,0.149
Idaho,,2021-06-05,0.1431
Idaho,,2021-06-06,0.11320000000000001
Idaho,,2021-06-07,0.14450000000000002
Idaho,,2021-06-08,0.1421
Idaho,,2021-06-09,0.1627
Idaho,,2021-06-10,0.1758
Idaho,,2021-06-11,0.1486
Idaho,,2021-06-12,0.1467
Idaho,,2021-06-13,0.1708
Idaho,,2021-06-14,0.21280000000000002
Idaho,,2021-06-15,0.2182
Idaho,,2021-06-16,0.19160000000000002
Idaho,,2021-06-17,0.21760000000000002
Idaho,,2021-06-18,0.2384
Idaho,,2021-06-19,0.2356
Idaho,,2021-06-20,0.22890000000000002
Idaho,,2021-06-21,0.1602
Idaho,,2021-06-22,0.15080000000000002
Illinois,,2021-01-13,0.14880000000000002
Illinois,,2021-01-14,0.22360000000000002
Illinois,,2021-01-15,0.23870000000000002
Illinois,,2021-01-16,0.2222
Illinois,,2021-01-17,0.21230000000000002
Illinois,,2021-01-18,0.20570000000000002
Illinois,,2021-01-19,0.201
Illinois,,2021-01-20,0.1962
Illinois,,2021-01-21,0.18810000000000002
Illinois,,2021-01-22,0.19140000000000001
Illinois,,2021-01-23,0.22
Illinois,,2021-01-24,0.24530000000000002
Illinois,,2021-01-25,0.24780000000000002
Illinois,,2021-01-26,0.2398
Illinois,,2021-01-27,0.2556
Illinois,,2021-01-28,0.28500000000000003
Illinois,,2021-01-29,0.3123
Illinois,,2021-01-30,0.3315
Illinois,,2021-01-31,0.3522
Illinois,,2021-02-01,0.3738
Illinois,,2021-02-02,0.3778
Illinois,,2021-02-03,0.3855
Illinois,,2021-02-04,0.40030000000000004
Illinois,,2021-02-05,0.4093
Illinois,,2021-02-06,0.4297
Illinois,,2021-02-07,0.4398
Illinois,,2021-02-08,0.45420000000000005
Illinois,,2021-02-09,0.4562
Illinois,,2021-02-10,0.48610000000000003
Illinois,,2021-02-11,0.4808
Illinois,,2021-02-12,0.48190000000000005
Illinois,,2021-02-13,0.499
Illinois,,2021-02-14,0.5103
Illinois,,2021-02-15,0.5035000000000001
Illinois,,2021-02-16,0.5373
Illinois,,2021-02-17,0.5144000000000001
Illinois,,2021-02-18,0.48760000000000003
Illinois,,2021-02-19,0.5632
Illinois,,2021-02-20,0.5512
Illinois,,2021-02-21,0.5471
Illinois,,2021-02-22,0.5074000000000001
Illinois,,2021-02-23,0.5204
Illinois,,2021-02-24,0.5245000000000001
Illinois,,2021-02-25,0.5435
Illinois,,2021-02-26,0.5245000000000001
Illinois,,2021-02-27,0.5341
Illinois,,2021-02-28,0.5464
Illinois,,2021-03-01,0.6225
Illinois,,2021-03-02,0.6121
Illinois,,2021-03-03,0.6325000000000001
Illinois,,2021-03-04,0.6632
Illinois,,2021-03-05,0.6365000000000001
Illinois,,2021-03-06,0.6829000000000001
Illinois,,2021-03-07,0.7322000000000001
Illinois,,2021-03-08,0.75
Illinois,,2021-03-09,0.7239
Illinois,,2021-03-10,0.733
Illinois,,2021-03-11,0.7554000000000001
Illinois,,2021-03-12,0.8127000000000001
Illinois,,2021-03-13,0.9654
Illinois,,2021-03-14,0.8160000000000001
Illinois,,2021-03-15,0.8186
Illinois,,2021-03-16,0.8771
Illinois,,2021-03-17,0.8987
Illinois,,2021-03-18,0.9095000000000001
Illinois,,2021-03-19,0.8546
Illinois,,2021-03-20,0.7090000000000001
Illinois,,2021-03-21,0.8605
Illinois,,2021-03-22,0.8494
Illinois,,2021-03-23,0.809
Illinois,,2021-03-24,0.7978000000000001
Illinois,,2021-03-25,0.7929
Illinois,,2021-03-26,0.8217
Illinois,,2021-03-27,0.8071
Illinois,,2021-03-28,0.8131
Illinois,,2021-03-29,0.8370000000000001
Illinois,,2021-03-30,0.8421000000000001
Illinois,,2021-03-31,0.8516
Illinois,,2021-04-01,0.8856
Illinois,,2021-04-02,0.8793000000000001
Illinois,,2021-04-03,0.9004000000000001
Illinois,,2021-04-04,0.9092
Illinois,,2021-04-05,0.9008
Illinois,,2021-04-06,0.8841
Illinois,,2021-04-07,0.8939
Illinois,,2021-04-08,0.8878
Illinois,,2021-04-09,0.9308000000000001
Illinois,,2021-04-10,0.9516
Illinois,,2021-04-11,0.9862000000000001
Illinois,,2021-04-12,1.018
Illinois,,2021-04-13,1.1259000000000001
Illinois,,2021-04-14,0.9654
Illinois,,2021-04-15,0.9727
Illinois,,2021-04-16,0.9448000000000001
Illinois,,2021-04-17,0.9499000000000001
Illinois,,2021-04-18,0.9317000000000001
Illinois,,2021-04-19,0.9136000000000001
Illinois,,2021-04-20,0.8402000000000001
Illinois,,2021-04-21,0.9846
Illinois,,2021-04-22,0.9951000000000001
Illinois,,2021-04-23,0.9988
Illinois,,2021-04-24,0.9612
Illinois,,2021-04-25,0.9267000000000001
Illinois,,2021-04-26,0.887
Illinois,,2021-04-27,0.8703000000000001
Illinois,,2021-04-28,0.8699
Illinois,,2021-04-29,0.8222
Illinois,,2021-04-30,0.7931
Illinois,,2021-05-01,0.7565000000000001
Illinois,,2021-05-02,0.7108
Illinois,,2021-05-03,0.6707000000000001
Illinois,,2021-05-04,0.6325000000000001
Illinois,,2021-05-05,0.5883
Illinois,,2021-05-06,0.5911000000000001
Illinois,,2021-05-07,0.5821000000000001
Illinois,,2021-05-08,0.5473
Illinois,,2021-05-09,0.5688
Illinois,,2021-05-10,0.6091
Illinois,,2021-05-11,0.6696000000000001
Illinois,,2021-05-12,0.6879000000000001
Illinois,,2021-05-13,0.6473
Illinois,,2021-05-14,0.6112000000000001
Illinois,,2021-05-15,0.616
Illinois,,2021-05-16,0.629
Illinois,,2021-05-17,0.6161
Illinois,,2021-05-18,0.5733
Illinois,,2021-05-19,0.5546
Illinois,,2021-05-20,0.5792
Illinois,,2021-05-21,0.604
Illinois,,2021-05-22,0.6584
Illinois,,2021-05-23,0.6094
Illinois,,2021-05-24,0.5997
Illinois,,2021-05-25,0.6039
Illinois,,2021-05-26,0.6116
Illinois,,2021-05-27,0.5711
Illinois,,2021-05-28,0.46900000000000003
Illinois,,2021-05-29,0.46950000000000003
Illinois,,2021-05-30,0.4444
Illinois,,2021-05-31,0.4101
Illinois,,2021-06-01,0.40390000000000004
Illinois,,2021-06-02,0.3665
Illinois,,2021-06-03,0.33190000000000003
Illinois,,2021-06-04,0.37310000000000004
Illinois,,2021-06-05,0.2902
Illinois,,2021-06-06,0.22790000000000002
Illinois,,2021-06-07,0.3123
