Entity,Code,Day,share_doses_used
Texas,,2021-06-22,79.7
United States,USA,2021-01-12,33.7
United States,USA,2021-01-13,35
United States,USA,2021-01-14,36.4
United States,USA,2021-01-15,39.4
United States,USA,2021-01-19,50.4
United States,USA,2021-01-20,45.9
United States,USA,2021-01-21,46.2
United States,USA,2021-01-22,47.9
United States,USA,2021-01-23,49.6
United States,USA,2021-01-24,52.800000000000004
United States,USA,2021-01-25,54.900000000000006
United States,USA,2021-01-26,53
United States,USA,2021-01-27,52.2
United States,USA,2021-01-28,54.1
United States,USA,2021-01-29,56.699999999999996
United States,USA,2021-01-30,59.199999999999996
United States,USA,2021-01-31,62.3
United States,USA,2021-02-01,64.5
United States,USA,2021-02-02,62.3
United States,USA,2021-02-03,60.6
United States,USA,2021-02-04,61.199999999999996
United States,USA,2021-02-05,63.1
United States,USA,2021-02-06,65.8
United States,USA,2021-02-07,69.5
United States,USA,2021-02-08,71.5
United States,USA,2021-02-09,68.7
United States,USA,2021-02-10,67.9
United States,USA,2021-02-11,67.9
United States,USA,2021-02-12,70.1
United States,USA,2021-02-13,72.5
United States,USA,2021-02-14,75.5
United States,USA,2021-02-16,77.10000000000001
United States,USA,2021-02-17,77.7
United States,USA,2021-02-18,78.7
United States,USA,2021-02-19,76.2
United States,USA,2021-02-20,81.69999999999999
United States,USA,2021-02-21,83.89999999999999
United States,USA,2021-02-22,85.3
United States,USA,2021-02-23,79.2
United States,USA,2021-02-24,75
United States,USA,2021-02-25,74.5
United States,USA,2021-02-26,74.7
United States,USA,2021-02-27,75.5
United States,USA,2021-02-28,78
United States,USA,2021-03-01,79.80000000000001
United States,USA,2021-03-02,76.8
United States,USA,2021-03-03,75.3
United States,USA,2021-03-04,75.1
United States,USA,2021-03-05,74.5
United States,USA,2021-03-06,75.6
United States,USA,2021-03-07,77.60000000000001
United States,USA,2021-03-08,79.10000000000001
United States,USA,2021-03-09,76
United States,USA,2021-03-10,74.9
United States,USA,2021-03-11,74.9
United States,USA,2021-03-12,75.8
United States,USA,2021-03-13,77.8
United States,USA,2021-03-14,78.8
United States,USA,2021-03-15,80.30000000000001
United States,USA,2021-03-16,77.5
United States,USA,2021-03-17,76.6
United States,USA,2021-03-18,76.6
United States,USA,2021-03-19,76.7
United States,USA,2021-03-20,77.5
United States,USA,2021-03-21,79.4
United States,USA,2021-03-22,80.7
United States,USA,2021-03-23,78
United States,USA,2021-03-24,77.10000000000001
United States,USA,2021-03-25,76.8
United States,USA,2021-03-26,77
United States,USA,2021-03-27,77.60000000000001
United States,USA,2021-03-28,79.4
United States,USA,2021-03-29,80.7
United States,USA,2021-03-30,77.9
United States,USA,2021-03-31,76.8
United States,USA,2021-04-01,76.6
United States,USA,2021-04-02,77
United States,USA,2021-04-03,77.8
United States,USA,2021-04-04,79.4
United States,USA,2021-04-05,80.4
United States,USA,2021-04-06,76.9
United States,USA,2021-04-07,76.1
United States,USA,2021-04-08,76.2
United States,USA,2021-04-09,76.6
United States,USA,2021-04-10,77.2
United States,USA,2021-04-11,78.7
United States,USA,2021-04-12,79.80000000000001
United States,USA,2021-04-13,78.4
United States,USA,2021-04-14,77.60000000000001
United States,USA,2021-04-15,77.60000000000001
United States,USA,2021-04-16,78.3
United States,USA,2021-04-17,77.8
United States,USA,2021-04-18,79.2
United States,USA,2021-04-19,80
United States,USA,2021-04-20,78.4
United States,USA,2021-04-21,77.7
United States,USA,2021-04-22,77.60000000000001
United States,USA,2021-04-23,77.7
United States,USA,2021-04-24,77.60000000000001
United States,USA,2021-04-25,78.7
United States,USA,2021-04-26,79.4
United States,USA,2021-04-27,78.10000000000001
United States,USA,2021-04-28,77.7
United States,USA,2021-04-29,77.7
United States,USA,2021-04-30,77.8
United States,USA,2021-05-01,77.9
United States,USA,2021-05-02,78.60000000000001
United States,USA,2021-05-03,79
United States,USA,2021-05-04,77.8
United States,USA,2021-05-05,77.60000000000001
United States,USA,2021-05-06,77.60000000000001
United States,USA,2021-05-07,77.9
United States,USA,2021-05-08,78
United States,USA,2021-05-09,78.7
United States,USA,2021-05-10,79.3
United States,USA,2021-05-11,78.8
United States,USA,2021-05-12,78.5
United States,USA,2021-05-13,78.60000000000001
United States,USA,2021-05-14,78.5
United States,USA,2021-05-15,78.60000000000001
United States,USA,2021-05-16,79.2
United States,USA,2021-05-17,79.7
United States,USA,2021-05-18,79.5
United States,USA,2021-05-19,79.4
United States,USA,2021-05-20,79.4
United States,USA,2021-05-21,79.3
United States,USA,2021-05-22,79.5
United States,USA,2021-05-23,80
United States,USA,2021-05-24,80.30000000000001
United States,USA,2021-05-25,80.2
United States,USA,2021-05-26,80.4
United States,USA,2021-05-27,80.5
United States,USA,2021-05-28,80.60000000000001
United States,USA,2021-05-29,80.2
United States,USA,2021-05-30,80.5
United States,USA,2021-06-01,80.9
United States,USA,2021-06-02,80.9
United States,USA,2021-06-03,80.80000000000001
United States,USA,2021-06-04,81
United States,USA,2021-06-05,80.80000000000001
United States,USA,2021-06-06,81.2
United States,USA,2021-06-07,81.5
United States,USA,2021-06-08,81.69999999999999
United States,USA,2021-06-09,81.8
United States,USA,2021-06-10,82
United States,USA,2021-06-11,82.1
United States,USA,2021-06-12,82.3
United States,USA,2021-06-13,82.6
United States,USA,2021-06-14,83
United States,USA,2021-06-15,83.2
United States,USA,2021-06-16,83.39999999999999
United States,USA,2021-06-17,83.5
United States,USA,2021-06-18,83.6
United States,USA,2021-06-19,83.7
United States,USA,2021-06-20,83.89999999999999
United States,USA,2021-06-21,84.1
United States,USA,2021-06-22,84.1
Utah,,2021-01-12,37.2
Utah,,2021-01-13,39.1
Utah,,2021-01-14,43.1
Utah,,2021-01-15,47.8
Utah,,2021-01-19,60.9
Utah,,2021-01-20,56.89999999999999
Utah,,2021-01-21,56.10000000000001
Utah,,2021-01-22,59.3
Utah,,2021-01-23,59.3
Utah,,2021-01-24,59.3
Utah,,2021-01-25,67
Utah,,2021-01-26,61.5
Utah,,2021-01-27,60.8
Utah,,2021-01-28,60
Utah,,2021-01-29,67.5
Utah,,2021-01-30,71.39999999999999
Utah,,2021-01-31,71.39999999999999
Utah,,2021-02-01,80.5
Utah,,2021-02-02,76
Utah,,2021-02-03,68.8
Utah,,2021-02-04,71.8
Utah,,2021-02-05,76.3
Utah,,2021-02-06,81.10000000000001
Utah,,2021-02-07,81.10000000000001
Utah,,2021-02-08,102.69999999999999
Utah,,2021-02-09,95.89999999999999
Utah,,2021-02-10,92.10000000000001
Utah,,2021-02-11,88
Utah,,2021-02-12,88
Utah,,2021-02-13,88
Utah,,2021-02-14,88
Utah,,2021-02-16,88.1
Utah,,2021-02-17,87.9
Utah,,2021-02-18,89.2
Utah,,2021-02-19,89
Utah,,2021-02-20,92.60000000000001
Utah,,2021-02-21,92.7
Utah,,2021-02-22,92.7
Utah,,2021-02-23,84.5
Utah,,2021-02-24,82.89999999999999
Utah,,2021-02-25,84
Utah,,2021-02-26,81.10000000000001
Utah,,2021-02-27,83.8
Utah,,2021-02-28,83.89999999999999
Utah,,2021-03-01,83.89999999999999
Utah,,2021-03-02,82.1
Utah,,2021-03-03,81.8
Utah,,2021-03-04,78.3
Utah,,2021-03-05,80.4
Utah,,2021-03-06,83.8
Utah,,2021-03-07,83.89999999999999
Utah,,2021-03-08,83.89999999999999
Utah,,2021-03-09,83.5
Utah,,2021-03-10,82.69999999999999
Utah,,2021-03-11,79.7
Utah,,2021-03-12,82.89999999999999
Utah,,2021-03-13,85.39999999999999
Utah,,2021-03-14,88
Utah,,2021-03-15,88.1
Utah,,2021-03-16,85
Utah,,2021-03-17,84.3
Utah,,2021-03-18,82.39999999999999
Utah,,2021-03-19,81.69999999999999
Utah,,2021-03-20,81
Utah,,2021-03-21,86
Utah,,2021-03-22,86.1
Utah,,2021-03-23,83.39999999999999
Utah,,2021-03-24,83.1
Utah,,2021-03-25,82.19999999999999
Utah,,2021-03-26,81.39999999999999
Utah,,2021-03-27,85
Utah,,2021-03-28,85
Utah,,2021-03-29,85.1
Utah,,2021-03-30,83.2
Utah,,2021-03-31,81.6
Utah,,2021-04-01,81.69999999999999
Utah,,2021-04-02,80.60000000000001
Utah,,2021-04-03,84.6
Utah,,2021-04-04,84.6
Utah,,2021-04-05,86.5
Utah,,2021-04-06,82.8
Utah,,2021-04-07,82.8
Utah,,2021-04-08,82
Utah,,2021-04-09,83.1
Utah,,2021-04-10,85
Utah,,2021-04-11,85.1
Utah,,2021-04-12,85.1
Utah,,2021-04-13,86.1
Utah,,2021-04-14,85.1
Utah,,2021-04-15,84.1
Utah,,2021-04-16,84.89999999999999
Utah,,2021-04-17,86.3
Utah,,2021-04-18,86.4
Utah,,2021-04-19,88.5
Utah,,2021-04-20,88
Utah,,2021-04-21,84.8
Utah,,2021-04-22,84.7
Utah,,2021-04-23,85.6
Utah,,2021-04-24,86
Utah,,2021-04-25,86
Utah,,2021-04-26,86
Utah,,2021-04-27,84.8
Utah,,2021-04-28,84.5
Utah,,2021-04-29,83.89999999999999
Utah,,2021-04-30,83.3
Utah,,2021-05-01,84.8
Utah,,2021-05-02,84.8
Utah,,2021-05-03,84.8
Utah,,2021-05-04,84.2
Utah,,2021-05-05,84
Utah,,2021-05-06,82.89999999999999
Utah,,2021-05-07,82.69999999999999
Utah,,2021-05-08,82.8
Utah,,2021-05-09,82.8
Utah,,2021-05-10,82.8
Utah,,2021-05-11,83.1
Utah,,2021-05-12,82.19999999999999
Utah,,2021-05-13,81.8
Utah,,2021-05-14,81.89999999999999
Utah,,2021-05-15,81.2
Utah,,2021-05-16,81.2
Utah,,2021-05-17,81.2
Utah,,2021-05-18,83.2
Utah,,2021-05-19,82.5
Utah,,2021-05-20,82.19999999999999
Utah,,2021-05-21,82.5
Utah,,2021-05-22,82.6
Utah,,2021-05-23,82.6
Utah,,2021-05-24,82.6
Utah,,2021-05-25,83.39999999999999
Utah,,2021-05-26,83.7
Utah,,2021-05-27,83.5
Utah,,2021-05-28,83.3
Utah,,2021-05-29,82.6
Utah,,2021-05-30,82.6
Utah,,2021-06-01,83.5
Utah,,2021-06-02,83.3
Utah,,2021-06-03,83.1
Utah,,2021-06-04,82.89999999999999
Utah,,2021-06-05,83
Utah,,2021-06-06,83
Utah,,2021-06-07,83
Utah,,2021-06-08,83.7
Utah,,2021-06-09,83.7
Utah,,2021-06-10,83.7
Utah,,2021-06-11,84.2
Utah,,2021-06-12,84.39999999999999
Utah,,2021-06-13,84.39999999999999
Utah,,2021-06-14,85.3
Utah,,2021-06-15,86.3
Utah,,2021-06-16,86.1
Utah,,2021-06-17,86.7
Utah,,2021-06-18,86.5
Utah,,2021-06-19,86.3
Utah,,2021-06-20,86.3
Utah,,2021-06-21,86.3
Utah,,2021-06-22,87.3
Vermont,,2021-01-12,39.7
Vermont,,2021-01-13,42.4
Vermont,,2021-01-14,42.4
Vermont,,2021-01-15,43.9
Vermont,,2021-01-19,54.800000000000004
Vermont,,2021-01-20,53.7
Vermont,,2021-01-21,54.300000000000004
Vermont,,2021-01-22,54.800000000000004
Vermont,,2021-01-23,54.900000000000006
Vermont,,2021-01-24,57.599999999999994
Vermont,,2021-01-25,59.599999999999994
Vermont,,2021-01-26,58.599999999999994
Vermont,,2021-01-27,57.199999999999996
Vermont,,2021-01-28,59.599999999999994
Vermont,,2021-01-29,61.9
Vermont,,2021-01-30,63.9
Vermont,,2021-01-31,67.30000000000001
Vermont,,2021-02-01,72.6
Vermont,,2021-02-02,67.4
Vermont,,2021-02-03,65.8
Vermont,,2021-02-04,66.5
Vermont,,2021-02-05,69
Vermont,,2021-02-06,71.5
Vermont,,2021-02-07,75.1
Vermont,,2021-02-08,77.8
Vermont,,2021-02-09,71.6
Vermont,,2021-02-10,70
Vermont,,2021-02-11,70.3
Vermont,,2021-02-12,72.5
Vermont,,2021-02-13,74.4
Vermont,,2021-02-14,77.4
Vermont,,2021-02-16,78
Vermont,,2021-02-17,77.10000000000001
Vermont,,2021-02-18,78.10000000000001
Vermont,,2021-02-19,79.9
Vermont,,2021-02-20,82.8
Vermont,,2021-02-21,83.89999999999999
Vermont,,2021-02-22,86.5
Vermont,,2021-02-23,80.7
Vermont,,2021-02-24,74.4
Vermont,,2021-02-25,71.8
Vermont,,2021-02-26,73.2
Vermont,,2021-02-27,75.8
Vermont,,2021-02-28,78.60000000000001
Vermont,,2021-03-01,81.2
Vermont,,2021-03-02,75.5
Vermont,,2021-03-03,75
Vermont,,2021-03-04,71.39999999999999
Vermont,,2021-03-05,70.89999999999999
Vermont,,2021-03-06,70.6
Vermont,,2021-03-07,73.4
Vermont,,2021-03-08,76.1
Vermont,,2021-03-09,74.8
Vermont,,2021-03-10,73.6
Vermont,,2021-03-11,73.2
Vermont,,2021-03-12,75.1
Vermont,,2021-03-13,79.10000000000001
Vermont,,2021-03-14,79.10000000000001
Vermont,,2021-03-15,81.6
Vermont,,2021-03-16,78.7
Vermont,,2021-03-17,77.4
Vermont,,2021-03-18,76.7
Vermont,,2021-03-19,77.7
Vermont,,2021-03-20,77.60000000000001
Vermont,,2021-03-21,79.9
Vermont,,2021-03-22,80.9
Vermont,,2021-03-23,80.10000000000001
Vermont,,2021-03-24,80.60000000000001
Vermont,,2021-03-25,77.60000000000001
Vermont,,2021-03-26,78.2
Vermont,,2021-03-27,77.10000000000001
Vermont,,2021-03-28,78.8
Vermont,,2021-03-29,80.4
Vermont,,2021-03-30,79
Vermont,,2021-03-31,78.60000000000001
Vermont,,2021-04-01,77.10000000000001
Vermont,,2021-04-02,77.7
Vermont,,2021-04-03,78.7
Vermont,,2021-04-04,78.9
Vermont,,2021-04-05,81
Vermont,,2021-04-06,79.4
Vermont,,2021-04-07,78.8
Vermont,,2021-04-08,78
Vermont,,2021-04-09,78.7
Vermont,,2021-04-10,78.8
Vermont,,2021-04-11,80.80000000000001
Vermont,,2021-04-12,82.89999999999999
Vermont,,2021-04-13,83.5
Vermont,,2021-04-14,81.89999999999999
Vermont,,2021-04-15,80.60000000000001
Vermont,,2021-04-16,82
Vermont,,2021-04-17,80.10000000000001
Vermont,,2021-04-18,83.3
Vermont,,2021-04-19,84.6
Vermont,,2021-04-20,82.89999999999999
Vermont,,2021-04-21,82.3
Vermont,,2021-04-22,81.5
Vermont,,2021-04-23,81.3
Vermont,,2021-04-24,81.39999999999999
Vermont,,2021-04-25,83
Vermont,,2021-04-26,84.8
Vermont,,2021-04-27,83.5
Vermont,,2021-04-28,83.1
Vermont,,2021-04-29,82.8
Vermont,,2021-04-30,82.5
Vermont,,2021-05-01,82.19999999999999
Vermont,,2021-05-02,83.7
Vermont,,2021-05-03,84.89999999999999
Vermont,,2021-05-04,83.8
Vermont,,2021-05-05,83.6
Vermont,,2021-05-06,82.69999999999999
Vermont,,2021-05-07,82.39999999999999
Vermont,,2021-05-08,81.5
Vermont,,2021-05-09,83.5
Vermont,,2021-05-10,84.5
Vermont,,2021-05-11,83.8
Vermont,,2021-05-12,83.5
Vermont,,2021-05-13,82.69999999999999
Vermont,,2021-05-14,83
Vermont,,2021-05-15,82.6
Vermont,,2021-05-16,83.7
Vermont,,2021-05-17,84.6
Vermont,,2021-05-18,84
Vermont,,2021-05-19,82.5
Vermont,,2021-05-20,82
Vermont,,2021-05-21,84
Vermont,,2021-05-22,84.8
Vermont,,2021-05-23,86
Vermont,,2021-05-24,87.3
Vermont,,2021-05-25,86.2
Vermont,,2021-05-26,85.8
Vermont,,2021-05-27,85.39999999999999
Vermont,,2021-05-28,86
Vermont,,2021-05-29,85
Vermont,,2021-05-30,85.7
Vermont,,2021-06-01,86.6
Vermont,,2021-06-02,86.7
Vermont,,2021-06-03,86.7
Vermont,,2021-06-04,86.9
Vermont,,2021-06-05,87.2
Vermont,,2021-06-06,87.7
Vermont,,2021-06-07,88.2
Vermont,,2021-06-08,88.6
Vermont,,2021-06-09,88.5
Vermont,,2021-06-10,88.8
Vermont,,2021-06-11,88.6
Vermont,,2021-06-12,89.2
Vermont,,2021-06-13,89.8
Vermont,,2021-06-14,90.3
Vermont,,2021-06-15,90.9
Vermont,,2021-06-16,91.10000000000001
Vermont,,2021-06-17,91.2
Vermont,,2021-06-18,91.4
Vermont,,2021-06-19,91.60000000000001
Vermont,,2021-06-20,91.8
Vermont,,2021-06-21,92
Vermont,,2021-06-22,92.10000000000001
Veterans Health,,2021-01-12,25.6
Veterans Health,,2021-01-13,27
Veterans Health,,2021-01-14,30.2
Veterans Health,,2021-01-15,32
Veterans Health,,2021-01-19,41.9
Veterans Health,,2021-01-20,41.3
Veterans Health,,2021-01-21,47.9
Veterans Health,,2021-01-22,50.4
Veterans Health,,2021-01-23,54.2
Veterans Health,,2021-01-24,57.699999999999996
Veterans Health,,2021-01-25,61
Veterans Health,,2021-01-26,55.800000000000004
Veterans Health,,2021-01-27,56.89999999999999
Veterans Health,,2021-01-28,57.9
Veterans Health,,2021-01-29,61.5
Veterans Health,,2021-01-30,64.9
Veterans Health,,2021-01-31,68.2
Veterans Health,,2021-02-01,70.39999999999999
Veterans Health,,2021-02-02,65.3
Veterans Health,,2021-02-03,65.7
Veterans Health,,2021-02-04,64.2
Veterans Health,,2021-02-05,67.4
Veterans Health,,2021-02-06,65.2
Veterans Health,,2021-02-07,70.39999999999999
Veterans Health,,2021-02-08,72.6
Veterans Health,,2021-02-09,65.8
Veterans Health,,2021-02-10,66.60000000000001
Veterans Health,,2021-02-11,67.4
Veterans Health,,2021-02-12,70.5
Veterans Health,,2021-02-13,73.6
Veterans Health,,2021-02-14,78.4
Veterans Health,,2021-02-16,82.6
Veterans Health,,2021-02-17,82.69999999999999
Veterans Health,,2021-02-18,84
Veterans Health,,2021-02-19,85.39999999999999
Veterans Health,,2021-02-20,85.2
Veterans Health,,2021-02-21,87.4
Veterans Health,,2021-02-22,89.5
Veterans Health,,2021-02-23,84
Veterans Health,,2021-02-24,82.8
Veterans Health,,2021-02-25,80
Veterans Health,,2021-02-26,81.6
Veterans Health,,2021-02-27,86.2
Veterans Health,,2021-02-28,88.7
Veterans Health,,2021-03-01,90.7
Veterans Health,,2021-03-02,85.6
Veterans Health,,2021-03-03,87.1
Veterans Health,,2021-03-04,77.60000000000001
Veterans Health,,2021-03-05,79.4
Veterans Health,,2021-03-06,81.3
Veterans Health,,2021-03-07,83.2
Veterans Health,,2021-03-08,84.8
Veterans Health,,2021-03-09,80.30000000000001
Veterans Health,,2021-03-10,79.9
Veterans Health,,2021-03-11,80.10000000000001
Veterans Health,,2021-03-12,82.1
Veterans Health,,2021-03-13,86.3
Veterans Health,,2021-03-14,86.3
Veterans Health,,2021-03-15,88.5
Veterans Health,,2021-03-16,84.6
Veterans Health,,2021-03-17,83.7
Veterans Health,,2021-03-18,82.8
Veterans Health,,2021-03-19,84.3
Veterans Health,,2021-03-20,85.8
Veterans Health,,2021-03-21,87.3
Veterans Health,,2021-03-22,88.6
Veterans Health,,2021-03-23,84.5
Veterans Health,,2021-03-24,85.6
Veterans Health,,2021-03-25,83
Veterans Health,,2021-03-26,84.3
Veterans Health,,2021-03-27,85.8
Veterans Health,,2021-03-28,87.2
Veterans Health,,2021-03-29,88.5
Veterans Health,,2021-03-30,84.8
Veterans Health,,2021-03-31,85
Veterans Health,,2021-04-01,82.5
Veterans Health,,2021-04-02,83.6
Veterans Health,,2021-04-03,83.1
Veterans Health,,2021-04-04,84.2
Veterans Health,,2021-04-05,84.7
Veterans Health,,2021-04-06,78.8
Veterans Health,,2021-04-07,78.4
Veterans Health,,2021-04-08,77.2
Veterans Health,,2021-04-09,77.9
Veterans Health,,2021-04-10,79.10000000000001
Veterans Health,,2021-04-11,80
Veterans Health,,2021-04-12,80.80000000000001
Veterans Health,,2021-04-13,77.3
Veterans Health,,2021-04-14,78
Veterans Health,,2021-04-15,76.1
Veterans Health,,2021-04-16,76.7
Veterans Health,,2021-04-17,77.4
Veterans Health,,2021-04-18,78
Veterans Health,,2021-04-19,78.5
Veterans Health,,2021-04-20,77.3
Veterans Health,,2021-04-21,76.8
Veterans Health,,2021-04-22,76.4
Veterans Health,,2021-04-23,76.9
Veterans Health,,2021-04-24,77.4
Veterans Health,,2021-04-25,77.9
Veterans Health,,2021-04-26,78.10000000000001
Veterans Health,,2021-04-27,78.10000000000001
Veterans Health,,2021-04-28,78.2
Veterans Health,,2021-04-29,78.60000000000001
Veterans Health,,2021-04-30,78.9
Veterans Health,,2021-05-01,79.3
Veterans Health,,2021-05-02,79.7
Veterans Health,,2021-05-03,79.80000000000001
Veterans Health,,2021-05-04,79.80000000000001
Veterans Health,,2021-05-05,80.10000000000001
Veterans Health,,2021-05-06,80.4
Veterans Health,,2021-05-07,80.7
Veterans Health,,2021-05-08,81
Veterans Health,,2021-05-09,81.2
Veterans Health,,2021-05-10,81.39999999999999
Veterans Health,,2021-05-11,81.3
Veterans Health,,2021-05-12,81.6
Veterans Health,,2021-05-13,81.8
Veterans Health,,2021-05-14,82
Veterans Health,,2021-05-15,82.3
Veterans Health,,2021-05-16,82.5
Veterans Health,,2021-05-17,82.6
Veterans Health,,2021-05-18,82.6
Veterans Health,,2021-05-19,82.69999999999999
Veterans Health,,2021-05-20,83
Veterans Health,,2021-05-21,83.1
Veterans Health,,2021-05-22,83.3
Veterans Health,,2021-05-23,83.5
Veterans Health,,2021-05-24,83.6
Veterans Health,,2021-05-25,83.6
Veterans Health,,2021-05-26,83.7
Veterans Health,,2021-05-27,83.89999999999999
Veterans Health,,2021-05-28,84
Veterans Health,,2021-05-29,84.1
Veterans Health,,2021-05-30,84.2
Veterans Health,,2021-06-01,84.3
Veterans Health,,2021-06-02,84.3
Veterans Health,,2021-06-03,84.39999999999999
Veterans Health,,2021-06-04,84.5
Veterans Health,,2021-06-05,84.6
Veterans Health,,2021-06-06,84.7
Veterans Health,,2021-06-07,84.7
Veterans Health,,2021-06-08,84.7
Veterans Health,,2021-06-09,84.8
Veterans Health,,2021-06-10,84.89999999999999
Veterans Health,,2021-06-11,84.89999999999999
Veterans Health,,2021-06-12,85
Veterans Health,,2021-06-13,85
Veterans Health,,2021-06-14,85.1
Veterans Health,,2021-06-15,85.1
Veterans Health,,2021-06-16,85.2
Veterans Health,,2021-06-17,85.2
Veterans Health,,2021-06-18,85.3
Veterans Health,,2021-06-19,85.3
Veterans Health,,2021-06-20,85.39999999999999
Veterans Health,,2021-06-21,85.39999999999999
Veterans Health,,2021-06-22,85.39999999999999
Virgin Islands,,2021-01-12,9.6
Virgin Islands,,2021-01-13,12.5
Virgin Islands,,2021-01-14,13.200000000000001
Virgin Islands,,2021-01-15,13.8
Virgin Islands,,2021-01-19,18.099999999999998
Virgin Islands,,2021-01-20,19.6
Virgin Islands,,2021-01-21,20.599999999999998
Virgin Islands,,2021-01-22,22.7
Virgin Islands,,2021-01-23,24.8
Virgin Islands,,2021-01-24,25
Virgin Islands,,2021-01-25,23.400000000000002
Virgin Islands,,2021-01-26,23.9
Virgin Islands,,2021-01-27,24.7
Virgin Islands,,2021-01-28,27.1
Virgin Islands,,2021-01-29,30.8
Virgin Islands,,2021-01-30,34.9
Virgin Islands,,2021-01-31,35.199999999999996
Virgin Islands,,2021-02-01,35.8
Virgin Islands,,2021-02-02,33
Virgin Islands,,2021-02-03,36.3
Virgin Islands,,2021-02-04,39.800000000000004
Virgin Islands,,2021-02-05,43.1
Virgin Islands,,2021-02-06,45.9
Virgin Islands,,2021-02-07,45.9
Virgin Islands,,2021-02-08,46.2
Virgin Islands,,2021-02-09,46.800000000000004
Virgin Islands,,2021-02-10,44.2
Virgin Islands,,2021-02-11,43.9
Virgin Islands,,2021-02-12,44.2
Virgin Islands,,2021-02-13,46.1
Virgin Islands,,2021-02-14,46.5
Virgin Islands,,2021-02-16,47
Virgin Islands,,2021-02-17,49.8
Virgin Islands,,2021-02-18,51.6
Virgin Islands,,2021-02-19,56.2
Virgin Islands,,2021-02-20,59.9
Virgin Islands,,2021-02-21,61
Virgin Islands,,2021-02-22,61.3
Virgin Islands,,2021-02-23,58.599999999999994
Virgin Islands,,2021-02-24,59.099999999999994
Virgin Islands,,2021-02-25,49.3
Virgin Islands,,2021-02-26,51.800000000000004
Virgin Islands,,2021-02-27,53
Virgin Islands,,2021-02-28,53.7
Virgin Islands,,2021-03-01,54
Virgin Islands,,2021-03-02,52.400000000000006
Virgin Islands,,2021-03-03,52.900000000000006
Virgin Islands,,2021-03-04,56.8
Virgin Islands,,2021-03-05,55.300000000000004
Virgin Islands,,2021-03-06,56.89999999999999
Virgin Islands,,2021-03-07,56.99999999999999
Virgin Islands,,2021-03-08,55.400000000000006
Virgin Islands,,2021-03-09,56.39999999999999
Virgin Islands,,2021-03-10,56.10000000000001
Virgin Islands,,2021-03-11,54.900000000000006
Virgin Islands,,2021-03-12,56.3
Virgin Islands,,2021-03-13,58.5
Virgin Islands,,2021-03-14,58.5
Virgin Islands,,2021-03-15,58.599999999999994
Virgin Islands,,2021-03-16,60.099999999999994
Virgin Islands,,2021-03-17,62.5
Virgin Islands,,2021-03-18,64.4
Virgin Islands,,2021-03-19,66.5
Virgin Islands,,2021-03-20,68.5
Virgin Islands,,2021-03-21,68.7
Virgin Islands,,2021-03-22,68.8
Virgin Islands,,2021-03-23,66.8
Virgin Islands,,2021-03-24,66.10000000000001
Virgin Islands,,2021-03-25,64.2
Virgin Islands,,2021-03-26,65.8
Virgin Islands,,2021-03-27,67.80000000000001
Virgin Islands,,2021-03-28,67.2
Virgin Islands,,2021-03-29,67.2
Virgin Islands,,2021-03-30,69
Virgin Islands,,2021-03-31,71.6
Virgin Islands,,2021-04-01,73.9
Virgin Islands,,2021-04-02,75.7
Virgin Islands,,2021-04-03,70.8
Virgin Islands,,2021-04-04,70.8
Virgin Islands,,2021-04-05,70.8
Virgin Islands,,2021-04-06,72.5
Virgin Islands,,2021-04-07,74.5
Virgin Islands,,2021-04-08,77
Virgin Islands,,2021-04-09,78.9
Virgin Islands,,2021-04-10,80.30000000000001
Virgin Islands,,2021-04-11,80.60000000000001
Virgin Islands,,2021-04-12,80.80000000000001
Virgin Islands,,2021-04-13,82.1
Virgin Islands,,2021-04-14,83.6
Virgin Islands,,2021-04-15,85.5
Virgin Islands,,2021-04-16,86.8
Virgin Islands,,2021-04-17,88.5
Virgin Islands,,2021-04-18,88.7
Virgin Islands,,2021-04-19,88.8
Virgin Islands,,2021-04-20,90.2
Virgin Islands,,2021-04-21,91.5
Virgin Islands,,2021-04-22,88.9
Virgin Islands,,2021-04-23,89.60000000000001
Virgin Islands,,2021-04-24,90.2
Virgin Islands,,2021-04-25,90.4
Virgin Islands,,2021-04-26,90.5
Virgin Islands,,2021-04-27,91.10000000000001
Virgin Islands,,2021-04-28,92.2
Virgin Islands,,2021-04-29,93.2
Virgin Islands,,2021-04-30,94.3
Virgin Islands,,2021-05-01,95.1
Virgin Islands,,2021-05-02,95.3
Virgin Islands,,2021-05-03,95.39999999999999
Virgin Islands,,2021-05-04,96.3
Virgin Islands,,2021-05-05,96.2
Virgin Islands,,2021-05-06,96
Virgin Islands,,2021-05-07,96.6
Virgin Islands,,2021-05-08,95.6
Virgin Islands,,2021-05-09,95.7
Virgin Islands,,2021-05-10,95.7
Virgin Islands,,2021-05-11,95.89999999999999
Virgin Islands,,2021-05-12,96.6
Virgin Islands,,2021-05-13,96.89999999999999
Virgin Islands,,2021-05-14,97.39999999999999
Virgin Islands,,2021-05-15,98.1
Virgin Islands,,2021-05-16,98.2
Virgin Islands,,2021-05-17,98.1
Virgin Islands,,2021-05-18,98.6
Virgin Islands,,2021-05-19,97.3
Virgin Islands,,2021-05-20,96.3
Virgin Islands,,2021-05-21,96.8
Virgin Islands,,2021-05-22,97.39999999999999
Virgin Islands,,2021-05-23,97.39999999999999
Virgin Islands,,2021-05-24,97.3
Virgin Islands,,2021-05-25,97.7
